Direcciones,Latitud,Longitud,Nro Radicado
Carrera 59 Calle 82 Sur LA ESTRELLA,6.1560332,-75.6425958,6589
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,6590
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,6591
Calle 91 Sur Carrera 55 LA ESTRELLA,6.1442671,-75.6373179,6592
Carrera 62 Calle 86 Sur LA ESTRELLA,6.153588,-75.6464351,6593
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,6594
Carrera 50 Calle 95 Sur LA ESTRELLA,6.1366177,-75.6342835,6595
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,6596
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,6597
Carrera 55 Calle 83 Sur LA ESTRELLA,6.1482394,-75.637607,6598
Carrera 65 Calle 81 Sur LA ESTRELLA,6.1584728,-75.6467108,6599
Calle 100 Sur Carrera 53 LA ESTRELLA,6.1198157,-75.6306114,6600
Carrera 62 Calle 75 Sur LA ESTRELLA,6.1564366,-75.645337,6601
Carrera 59 Calle 81 Sur LA ESTRELLA,6.1568601,-75.6422866,6602
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,6603
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,6604
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,6605
Calle 75 Sur Carrera 54A LA ESTRELLA,6.1642354,-75.6363075,6899
Calle 80 Sur Carrera 55 LA ESTRELLA,6.1543856,-75.6363237,6900
Carrera 48 Calle 96 Sur LA ESTRELLA,6.1168976,-75.6303266,6901
Calle 83 Sur Carrera 55 LA ESTRELLA,6.1537763,-75.6380555,6902
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,6903
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,6904
Carrera 54 Calle 75AB Sur LA ESTRELLA,6.1557596,-75.6341108,6905
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,7199
Calle 81 Sur Carrera 64 LA ESTRELLA,6.1584258,-75.646504,7200
Carrera 48 Calle 97 Sur LA ESTRELLA,6.1168976,-75.6303266,7201
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,7202
Calle 77 Sur Carrera 56C LA ESTRELLA,6.1601253,-75.6385316,7215
Carrera 48 Calle 99 Sur LA ESTRELLA,6.121111,-75.6314475,7216
Carrera 63 Calle 80 Sur LA ESTRELLA,6.1586293,-75.6450655,7217
Calle 77 Sur Carrera 57 LA ESTRELLA,6.1600369,-75.6395242,7218
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,7323
Calle 78 Sur Carrera 52 LA ESTRELLA,6.158547,-75.6397965,7324
Carrera 48 Calle 100D Sur LA ESTRELLA,6.1174266,-75.6322466,7325
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,7326
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,7327
Calle 77 Sur Carrera 59 LA ESTRELLA,6.1596727,-75.6413438,7343
Carrera 48 Calle 99 Sur LA ESTRELLA,6.121111,-75.6314475,7344
Carrera 55 Calle 80A Sur LA ESTRELLA,6.1543856,-75.6363237,7368
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,7369
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,7370
Calle 100 Sur Carrera 49 LA ESTRELLA,6.1195073,-75.6341745,7371
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,7372
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,7373
Calle 79 Sur Carrera 50 LA ESTRELLA,6.1539353,-75.6289665,7139
Calle 79 Sur Carrera 50 LA ESTRELLA,6.1539353,-75.6289665,7140
Carrera 50 Calle 88AA Sur LA ESTRELLA,6.1468352,-75.6346448,7219
Carrera 55 Calle 77A Sur LA ESTRELLA,6.1595379,-75.6366561,7220
Carrera 50 Calle 83 Sur LA ESTRELLA,6.1529439,-75.6316332,7221
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,7222
Carrera 55 Calle 83 Sur LA ESTRELLA,6.1482394,-75.637607,7223
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,7224
Carrera 50 Calle 87 Sur LA ESTRELLA,6.1526853,-75.6520852,7233
Calle 80 Sur Carrera 50 LA ESTRELLA,6.1523941,-75.6336115,7234
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7235
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7236
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7237
Calle 79 Sur Carrera 53 LA ESTRELLA,6.1566933,-75.6325021,7238
Carrera 62 Calle 87 Sur LA ESTRELLA,6.1528829,-75.646854,7239
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,7240
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,7298
Calle 74 Sur Carrera 62 LA ESTRELLA,6.1645965,-75.6447366,7299
Carrera 62A Calle 75AA Sur LA ESTRELLA,6.1624034,-75.6442517,7300
Carrera 54 Calle 75A Sur LA ESTRELLA,6.1557596,-75.6341108,7301
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,7302
Calle 81 Sur Carrera 65 LA ESTRELLA,6.1584728,-75.6467108,7303
Carrera 48 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,7304
Calle 100 Sur Carrera 49 LA ESTRELLA,6.1195073,-75.6341745,7305
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7306
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,7307
Carrera 48CC Calle 100BB Sur LA ESTRELLA,6.1183691,-75.6316032,7308
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,7309
Carrera 55 Calle 80 Sur LA ESTRELLA,6.1543856,-75.6363237,7310
Calle 77 Sur Carrera 52D LA ESTRELLA,6.158955,-75.6292297,7317
Carrera 48 Calle 99 Sur LA ESTRELLA,6.121111,-75.6314475,7318
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7885
Calle 73 Sur Carrera 63 LA ESTRELLA,6.1656415,-75.6441065,7895
Carrera 48 Calle 100D Sur LA ESTRELLA,6.1174266,-75.6322466,7896
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,7897
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7898
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,7899
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7900
Calle 75B Sur Carrera 56D LA ESTRELLA,6.1618717,-75.6387149,7901
Calle 77 Sur Carrera 56 LA ESTRELLA,6.1600553,-75.6386552,7902
Calle 100 Sur Carrera 45 LA ESTRELLA,6.1196508,-75.6247526,7903
Carrera 48 Calle 47 Sur LA ESTRELLA,6.1821862,-75.5864613,7904
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,7910
Calle 81 Sur Carrera 60 LA ESTRELLA,6.1571556,-75.6431767,7911
Carrera 53 Calle 77 Sur LA ESTRELLA,6.15992,-75.6322728,7912
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,7913
Carrera 49 Calle 100 Sur LA ESTRELLA,6.1195073,-75.6341745,7914
Carrera 50 Calle 95A Sur LA ESTRELLA,6.1361262,-75.6344082,7915
Carrera 49D Calle 97A Sur LA ESTRELLA,6.1325558,-75.6327307,7916
Carrera 54 Calle 75B Sur LA ESTRELLA,6.1612844,-75.6364063,7917
Carrera 52D Calle 75AA Sur LA ESTRELLA,6.1625625,-75.6332425,7918
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,7523
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,7524
Carrera 52 Calle 79 Sur LA ESTRELLA,6.1560819,-75.6306278,7555
Carrera 63 Calle 79 Sur LA ESTRELLA,6.1592998,-75.6448322,7556
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,7557
Carrera 52 Calle 78 Sur LA ESTRELLA,6.1548092,-75.6253965,7558
Calle 73 Sur Carrera 66 LA ESTRELLA,6.1662336,-75.6498041,7559
Carrera 48 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,7579
Calle 77 Sur Carrera 59 LA ESTRELLA,6.1596727,-75.6413438,7601
Carrera 55 Calle 80 Sur LA ESTRELLA,6.1543856,-75.6363237,7602
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,7603
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,7606
Carrera 55 Calle 80 Sur LA ESTRELLA,6.1543856,-75.6363237,7607
Carrera 55 Calle 88 Sur LA ESTRELLA,6.1482394,-75.637607,7608
Carrera 48 Calle 95 Sur LA ESTRELLA,6.121111,-75.6314475,7609
Carrera 48 Calle 100B Sur LA ESTRELLA,6.1186355,-75.6288128,7610
Carrera 57 Calle 82 Sur LA ESTRELLA,6.1553376,-75.6405452,7611
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,7612
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,7613
Carrera 62 Calle 82 Sur LA ESTRELLA,6.1568455,-75.6449082,7614
Calle 80 Sur Carrera 62 LA ESTRELLA,6.1584235,-75.6444579,7633
Carrera 50 Calle 98D Sur LA ESTRELLA,6.1232127,-75.6345651,7634
Calle 80 Sur Carrera 50 LA ESTRELLA,6.1523941,-75.6336115,7635
Carrera 62 Calle 74 Sur LA ESTRELLA,6.1645965,-75.6447366,7636
Carrera 50 Calle 76D Sur LA ESTRELLA,6.1548092,-75.6253965,7637
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,7638
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7639
Carrera 48 Calle 95 Sur LA ESTRELLA,6.121111,-75.6314475,7640
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,7644
Carrera 54 Calle 77 Sur LA ESTRELLA,6.1604655,-75.6368848,7645
Calle 82 Sur Carrera 56 LA ESTRELLA,6.1547249,-75.6384867,7646
Carrera 55 Calle 80 Sur LA ESTRELLA,6.1543856,-75.6363237,7647
Carrera 60 Calle 77 Sur LA ESTRELLA,6.1596519,-75.6427118,7648
Calle 88 Sur Carrera 65 LA ESTRELLA,6.1481051,-75.6367197,8896
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,8897
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,8898
Carrera 52D Calle 75AB Sur LA ESTRELLA,6.1604689,-75.6284003,8916
Carrera 48 Sur Calle 100C Sur LA ESTRELLA,6.1168976,-75.6303266,8917
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,8931
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,8933
Calle 77 Sur Carrera 59 LA ESTRELLA,6.1596727,-75.6413438,8934
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,8935
Calle 83C Sur Carrera 50 LA ESTRELLA,6.1504236,-75.6360396,8955
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8957
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8988
Calle 81 Sur Carrera 59 LA ESTRELLA,6.1568601,-75.6422866,8989
Carrera 63 Calle 83A Sur LA ESTRELLA,6.1563604,-75.6460066,8990
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,8991
Carrera 57 Calle 95 Sur LA ESTRELLA,6.1378817,-75.6416537,8992
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,8993
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,8338
Calle 80 Sur Carrera 58 LA ESTRELLA,6.1573989,-75.6413764,8339
Carrera 56C Calle 83 Sur LA ESTRELLA,6.1518395,-75.6394989,8340
Carrera 56 Calle 88A Sur LA ESTRELLA,6.1511449,-75.636623,8362
Carrera 50 Calle 91 Sur LA ESTRELLA,6.1441505,-75.6334228,8363
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,8364
Carrera 61 Calle 80 Sur LA ESTRELLA,6.158204,-75.6435854,8374
Carrera 60 Calle 87 Sur LA ESTRELLA,6.1522108,-75.645095,8375
Calle 100 Sur Carrera 50 LA ESTRELLA,6.1194097,-75.6344227,8380
Calle 79 Sur Carrera 52A LA ESTRELLA,6.1563393,-75.6312873,8387
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,8388
Calle 74 Sur Carrera 64 LA ESTRELLA,6.1645847,-75.6433602,8389
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,8397
Carrera 59 Calle 80 Sur LA ESTRELLA,6.1576307,-75.6419947,8398
Carrera 48 Calle 98A Sur LA ESTRELLA,6.1234898,-75.6299991,8399
Carrera 57 Calle 80 Sur LA ESTRELLA,6.1568232,-75.6401421,8400
Calle 81 Sur Carrera 65 LA ESTRELLA,6.1584728,-75.6467108,8401
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,8402
Carrera 62A Calle 75 Sur LA ESTRELLA,6.1631696,-75.6440751,8403
Carrera 54 Calle 80 Sur LA ESTRELLA,6.153988,-75.6350659,8404
Calle 77 Sur Carrera 52 LA ESTRELLA,6.1584484,-75.6290211,8416
Carrera 62 Calle 74 Sur LA ESTRELLA,6.1645965,-75.6447366,8417
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,8418
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,8419
Carrera 50 Calle 83C Sur LA ESTRELLA,6.1504236,-75.6360396,8424
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,8425
Carrera 52 Calle 77 Sur LA ESTRELLA,6.1584484,-75.6290211,8426
Calle 95 Sur Carrera 55 LA ESTRELLA,6.138199,-75.6393038,8444
Calle 77 Sur Carrera 63 LA ESTRELLA,6.1600141,-75.644656,8445
Carrera 65 Calle 80 Sur LA ESTRELLA,6.1591549,-75.6466526,8446
Carrera 48 Calle 98A Sur LA ESTRELLA,6.1234898,-75.6299991,8447
Carrera 62 Calle 83A Sur LA ESTRELLA,6.1561168,-75.6454201,8482
Carrera 62 Calle 74 Sur LA ESTRELLA,6.1645965,-75.6447366,8483
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,8505
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,8515
Carrera 62 Calle 82 Sur LA ESTRELLA,6.1568455,-75.6449082,6906
Carrera 64 Calle 77 Sur LA ESTRELLA,6.1602185,-75.6461322,6907
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,6908
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,6930
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,6931
Calle 83D Sur Carrera 56CC Sur LA ESTRELLA,6.1533267,-75.6400813,6932
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,6933
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,6934
Calle 100 Sur Carrera 49D LA ESTRELLA,6.1200518,-75.6337143,6935
Calle 74 Sur Carrera 65 LA ESTRELLA,6.1645847,-75.6433602,6936
Carrera 48A Calle 98A Sur LA ESTRELLA,,,6937
Calle 77 Sur Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,6938
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,6939
Calle 77 Sur Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,6940
Carrera 53 Calle 79B Sur LA ESTRELLA,6.1591627,-75.6320048,6941
Calle 79 Sur Carrera 52A LA ESTRELLA,6.1563393,-75.6312873,6942
Carrera 50 Calle 94 Sur LA ESTRELLA,6.145127,-75.6335377,6943
Carrera 62 Calle 75 Sur LA ESTRELLA,6.1564366,-75.645337,7020
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,7021
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,7022
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,7023
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,7024
Calle 88 Sur Carrera 52 LA ESTRELLA,6.1480317,-75.637358,6526
Calle 80 Sur Carrera 50 LA ESTRELLA,6.1523941,-75.6336115,6625
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,6626
Carrera 52B Calle 78 Sur LA ESTRELLA,6.158547,-75.6397965,6627
Calle 95 Sur Carrera 52 LA ESTRELLA,6.1381405,-75.6357475,6628
Carrera 66 Calle 76 Sur LA ESTRELLA,6.1619466,-75.651237,6629
Calle 81 Sur Carrera 60 LA ESTRELLA,6.1571556,-75.6431767,6630
Calle 83 Sur Carrera 56CC LA ESTRELLA,6.1537962,-75.6383414,6631
Carrera 50 Calle 92 Sur LA ESTRELLA,6.1511449,-75.636623,6632
Carrera 50 Calle 94 Sur LA ESTRELLA,6.145127,-75.6335377,6633
Carrera 63 Calle 81 Sur LA ESTRELLA,6.1580861,-75.6452845,6634
Calle 87 Sur Carrera 62 LA ESTRELLA,6.1528829,-75.646854,6635
Calle 80 Sur Carrera 54 LA ESTRELLA,6.153988,-75.6350659,6636
Calle 80 Sur Carrera 52 LA ESTRELLA,6.1531833,-75.634519,6637
Carrera 63 Calle 74 Sur LA ESTRELLA,6.1641853,-75.649648,6638
Calle 80 Sur Carrera 62 LA ESTRELLA,6.1584235,-75.6444579,6639
Calle 80 Sur Carrera 61 LA ESTRELLA,6.158204,-75.6435854,6640
Carrera 62 Calle 76 Sur LA ESTRELLA,6.161012,-75.646198,6641
Carrera 55 Calle 88 Sur LA ESTRELLA,6.1482394,-75.637607,6642
Carrera 48 Calle 98A Sur LA ESTRELLA,6.1234898,-75.6299991,6643
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,6644
Carrera 55 Calle 83C Sur LA ESTRELLA,6.1515629,-75.6366658,6645
Carrera 50 Calle 94 Sur LA ESTRELLA,6.145127,-75.6335377,6646
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,6672
Carrera 50 Calle 97A Sur LA ESTRELLA,6.1325234,-75.6335038,6674
Calle 87 Sur Carrera 65B LA ESTRELLA,6.15348,-75.6493469,7319
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,7320
Carrera 55 Calle 80 Sur LA ESTRELLA,6.1543856,-75.6363237,7321
Carrera 50 Calle 93B Sur LA ESTRELLA,6.1194902,-75.6344897,7322
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,7328
Carrera 53 Calle 77 Sur LA ESTRELLA,6.15992,-75.6322728,7329
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,7330
Carrera 48 Calle 79 Sur LA ESTRELLA,6.1590607,-75.6436063,7331
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,7332
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,7333
Calle 79 Sur Carrera 52 LA ESTRELLA,6.1560819,-75.6306278,7334
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,7335
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7352
Calle 79 Sur Carrera 52 LA ESTRELLA,6.1560819,-75.6306278,7353
Carrera 55 Calle 91 Sur LA ESTRELLA,6.1442671,-75.6373179,7354
Carrera 55 Calle 106A Sur LA ESTRELLA,6.1127798,-75.6404663,7355
Carrera 48 Calle 98A Sur LA ESTRELLA,6.1234898,-75.6299991,7356
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7357
Carrera 54 Calle 75AA Sur LA ESTRELLA,6.1629835,-75.6354762,7358
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,7359
Carrera 48 Calle 100B Sur LA ESTRELLA,6.1186355,-75.6288128,7360
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,7361
Calle 77 Sur Carrera 59 LA ESTRELLA,6.1596727,-75.6413438,7184
Carrera 59B Calle 77 Sur LA ESTRELLA,6.1595338,-75.6421407,7190
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7191
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,7192
Calle 81 Sur Carrera 66 LA ESTRELLA,6.158608,-75.656171,7193
Carrera 54 Calle 75B Sur LA ESTRELLA,6.1612844,-75.6364063,7231
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,7232
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,7241
Carrera 55 Calle 75A Sur LA ESTRELLA,6.1641443,-75.6196267,7242
Calle 80 Sur Carrera 59 LA ESTRELLA,6.1576307,-75.6419947,7243
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7244
Carrera 50 Calle 94 Sur LA ESTRELLA,6.145127,-75.6335377,7259
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,7260
Calle 95 Sur Carrera 51 LA ESTRELLA,6.13702,-75.6383099,7261
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,7262
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,7268
Carrera 57 Calle 80 Sur LA ESTRELLA,6.1568232,-75.6401421,7269
Carrera 58 Calle 75 Sur LA ESTRELLA,6.1651475,-75.6328584,7270
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7271
Calle 82 Sur Carrera 55 LA ESTRELLA,6.154834,-75.6381454,7272
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,7273
Carrera 63A Calle 74 Sur LA ESTRELLA,6.1641853,-75.649648,7274
Carrera 62 Calle 77 Sur LA ESTRELLA,6.1599346,-75.6439075,7275
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,7276
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7277
Calle 95 Sur Carrera 53 LA ESTRELLA,6.13702,-75.6383099,7278
Carrera 55 Calle 84 Sur LA ESTRELLA,6.150752,-75.6369044,7279
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,7280
Carrera 55 Calle 87 Sur LA ESTRELLA,6.1501338,-75.6371597,7281
Carrera 60 Calle 80 Sur LA ESTRELLA,6.15789,-75.6430285,7282
Carrera 48 Calle 79 Sur LA ESTRELLA,6.1590607,-75.6436063,7311
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,7312
Calle 95B Sur Carrera 55 LA ESTRELLA,6.1357043,-75.6353471,7649
Carrera 50A Calle 97B Sur LA ESTRELLA,6.1318515,-75.6337994,7650
Calle 96B Sur Carrera 55 LA ESTRELLA,6.1338119,-75.6368833,7651
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,7652
Carrera 55 Calle 87 Sur LA ESTRELLA,6.1501338,-75.6371597,7653
Carrera 48 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,7665
Carrera 48 Calle 104 Sur LA ESTRELLA,6.1821862,-75.5864613,7666
Carrera 62A Calle 75 Sur LA ESTRELLA,6.1631696,-75.6440751,7667
Carrera 62A Calle 75 Sur LA ESTRELLA,6.1631696,-75.6440751,7668
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,7669
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,7670
Calle 78 Sur Carrera 51 LA ESTRELLA,6.158547,-75.6397965,7671
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,7672
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,7673
Calle 83A Sur Carrera 61 LA ESTRELLA,6.1558198,-75.6444158,7674
Carrera 55 Calle 91 Sur LA ESTRELLA,6.1442671,-75.6373179,7675
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,7676
Calle 83 Sur Carrera 55 LA ESTRELLA,6.1537763,-75.6380555,7677
Carrera 52 Calle 77 Sur LA ESTRELLA,6.1584484,-75.6290211,7678
Calle 77 Sur Carrera 56 LA ESTRELLA,6.1600553,-75.6386552,7679
Carrera 58 Calle 80 Sur LA ESTRELLA,6.1573989,-75.6413764,8083
Carrera 62 Calle 76 Sur LA ESTRELLA,6.161012,-75.646198,8084
Carrera 56 Calle 76 Sur LA ESTRELLA,6.161264,-75.6378818,8085
Carrera 59 Calle 79 Sur LA ESTRELLA,6.1584664,-75.6417332,8086
Carrera 57 Calle 75AA Sur LA ESTRELLA,6.1627622,-75.6393071,8087
Carrera 63 Calle 75 Sur LA ESTRELLA,6.1651475,-75.6328584,8088
Carrera 65B Calle 87 Sur LA ESTRELLA,6.15348,-75.6493469,8089
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,8104
Carrera 54 Calle 77 Sur LA ESTRELLA,6.1604655,-75.6368848,8105
Calle 96B Sur Carrera 55 LA ESTRELLA,6.1338119,-75.6368833,8106
Carrera 57A Calle 80 Sur LA ESTRELLA,6.1569665,-75.6404666,8107
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,8108
Calle 100 Sur Carrera 52A LA ESTRELLA,6.1189013,-75.6369321,8109
Calle 80 Sur Carrera 54 LA ESTRELLA,6.153988,-75.6350659,8110
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8125
Carrera 48 Calle 96 Sur LA ESTRELLA,6.1168976,-75.6303266,8126
Carrera 59 Calle 77 Sur LA ESTRELLA,6.1596727,-75.6413438,8127
Carrera 49D Calle 95 Sur LA ESTRELLA,6.1363166,-75.6339301,8128
Carrera 62A Calle 75 Sur LA ESTRELLA,6.1631696,-75.6440751,8132
Carrera 48 Calle 97 Sur LA ESTRELLA,6.1168976,-75.6303266,8133
Calle 76 Sur Carrera 56 LA ESTRELLA,6.161264,-75.6378818,8134
Carrera 50 Calle 83C Sur LA ESTRELLA,6.1504236,-75.6360396,8135
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,8136
Calle 77 Sur Carrera 52 LA ESTRELLA,6.1584484,-75.6290211,8148
Carrera 57B Calle 82 Sur LA ESTRELLA,6.1556074,-75.6414231,8149
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,8150
Carrera 48 Calle 100D Sur LA ESTRELLA,6.1174266,-75.6322466,8151
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,8152
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,8154
Carrera 49D Calle 100 Sur LA ESTRELLA,6.1200518,-75.6337143,8005
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,8030
Carrera 63 Calle 79 Sur LA ESTRELLA,6.1592998,-75.6448322,8043
